time,x,y
98.01,0.5106412826,0.3475694444
98.04,0.5099699399,0.3456666667
98.07,0.5093086172,0.3437638889
98.11,0.5093086172,0.3412361111
98.14,0.5093086172,0.3393472222
98.17,0.5093086172,0.3361805556
98.21,0.5093086172,0.3330138889
98.24,0.5093086172,0.331125
98.27,0.5093086172,0.3285833333
98.31,0.5093086172,0.3266944444
98.34,0.5093086172,0.3247916667
98.41,0.5093086172,0.3235277778
98.44,0.5093086172,0.3229027778
98.47,0.5093086172,0.3222638889
98.51,0.5093086172,0.321
98.57,0.5086472946,0.3203611111
98.61,0.5086472946,0.3197361111
98.64,0.5086472946,0.3190972222
98.67,0.5086472946,0.3184722222
98.71,0.5086472946,0.3178333333
99.01,0.5093086172,0.3178333333
99.04,0.5093086172,0.3172083333
99.07,0.5093086172,0.3165694444
99.11,0.5099699399,0.3165694444
99.14,0.5099699399,0.3159444444
99.17,0.5099699399,0.3153055556
99.27,0.5106412826,0.3146805556
99.37,0.5106412826,0.3140416667
99.41,0.5106412826,0.3134027778
99.51,0.5106412826,0.3134027778
99.94,0.5113026052,0.3134027778
100.51,0.5113026052,0.3134027778
100.67,0.5106412826,0.3127777778
100.71,0.5099699399,0.3121388889
100.81,0.5093086172,0.3121388889
101.51,0.5093086172,0.3121388889
102.44,0.5093086172,0.3127777778
102.51,0.5093086172,0.3127777778
103.01,0.5093086172,0.3134027778
103.51,0.5093086172,0.3134027778
103.77,0.5086472946,0.3134027778
104.41,0.5099699399,0.3115138889
104.44,0.5106412826,0.3089861111
104.47,0.5106412826,0.3083472222
104.51,0.5106412826,0.3083472222
104.64,0.5106412826,0.31025
104.67,0.5113026052,0.3127777778
104.71,0.5119639279,0.3146805556
104.74,0.5119639279,0.3153055556
104.81,0.5119639279,0.3159444444
104.87,0.5119639279,0.3146805556
104.91,0.5119639279,0.3089861111
104.94,0.5113026052,0.3070833333
105.07,0.5113026052,0.3089861111
105.11,0.5113026052,0.3121388889
105.14,0.5119639279,0.3140416667
105.18,0.5126352705,0.3153055556
105.31,0.5126352705,0.3127777778
105.34,0.5119639279,0.31025
105.38,0.5113026052,0.3096111111
105.51,0.5113026052,0.3096111111
105.54,0.5119639279,0.3115138889
105.57,0.5119639279,0.3127777778
106.51,0.5119639279,0.3127777778
106.61,0.5132965932,0.3134027778
106.64,0.5132965932,0.3140416667
107.47,0.5126352705,0.3134027778
107.51,0.5126352705,0.3134027778
107.64,0.5119639279,0.3134027778
108.51,0.5119639279,0.3134027778
109.07,0.5113026052,0.3134027778
109.37,0.5106412826,0.3134027778
109.41,0.5099699399,0.3134027778
109.51,0.5099699399,0.3134027778
109.91,0.5099699399,0.3140416667
109.94,0.5106412826,0.3146805556
110.51,0.5106412826,0.3146805556
110.74,0.5113026052,0.3146805556
111.11,0.5119639279,0.3146805556
111.24,0.5113026052,0.3140416667
111.27,0.5113026052,0.3134027778
111.44,0.5113026052,0.3140416667
111.51,0.5113026052,0.3140416667
111.84,0.5132965932,0.3153055556
111.87,0.5146292585,0.3165694444
111.9,0.5159619238,0.3178333333
111.94,0.5166232465,0.3178333333
111.97,0.5172845691,0.3178333333
112.04,0.5179559118,0.3178333333
112.1,0.5186172345,0.3190972222
112.14,0.5192785571,0.3203611111
112.17,0.5199498998,0.3203611111
112.27,0.5199498998,0.321
112.3,0.5206112224,0.321
112.34,0.5212725451,0.321
112.37,0.5219438878,0.321
112.51,0.5219438878,0.321
112.61,0.5219438878,0.3222638889
112.64,0.5226052104,0.3222638889
112.94,0.5219438878,0.3222638889
112.97,0.5206112224,0.3229027778
113.01,0.5199498998,0.3222638889
113.04,0.5186172345,0.321625
113.07,0.5166232465,0.3197361111
113.11,0.5152905812,0.3172083333
113.14,0.5132965932,0.3153055556
113.17,0.5126352705,0.3134027778
113.21,0.5119639279,0.3127777778
113.24,0.5106412826,0.3121388889
113.27,0.5099699399,0.3115138889
113.31,0.5093086172,0.3115138889
113.34,0.5086472946,0.310875
113.37,0.5079759519,0.310875
113.41,0.5079759519,0.31025
113.44,0.5079759519,0.3089861111
113.47,0.5073146293,0.3064583333
113.51,0.5073146293,0.3045555556
113.54,0.5073146293,0.3039166667
113.6,0.5099699399,0.3077222222
113.64,0.5119639279,0.3140416667
113.67,0.5132965932,0.3184722222
113.71,0.5132965932,0.3190972222
113.77,0.5139579158,0.3178333333
113.81,0.5139579158,0.3121388889
113.84,0.5132965932,0.3070833333
113.87,0.5126352705,0.3058194444
113.91,0.5119639279,0.3051805556
114.01,0.5119639279,0.3064583333
114.04,0.5119639279,0.3077222222
114.51,0.5119639279,0.3077222222
114.94,0.5113026052,0.3077222222
114.97,0.5099699399,0.3083472222
115,0.5086472946,0.3089861111
115.04,0.5073146293,0.3096111111
115.07,0.5066533066,0.3096111111
115.11,0.5059819639,0.3096111111
115.21,0.5053206413,0.31025
115.24,0.503987976,0.310875
115.5,0.503987976,0.310875
115.54,0.5033266533,0.3121388889
115.61,0.5026553106,0.3127777778
115.64,0.5026553106,0.3134027778
115.74,0.501993988,0.3134027778
115.77,0.501993988,0.3146805556
115.81,0.501993988,0.3153055556
115.84,0.501993988,0.3159444444
115.91,0.501993988,0.3165694444
115.94,0.501993988,0.3172083333
115.97,0.501993988,0.3178333333
116.01,0.501993988,0.3184722222
116.04,0.501993988,0.3190972222
116.11,0.501993988,0.3197361111
116.17,0.501993988,0.3203611111
116.21,0.501993988,0.321
116.27,0.5013326653,0.321625
116.3,0.5013326653,0.3229027778
116.34,0.5013326653,0.3235277778
116.37,0.5013326653,0.3241666667
116.41,0.5013326653,0.3254305556
116.44,0.5013326653,0.3266944444
116.51,0.5013326653,0.3273194444
116.54,0.5006613226,0.3279583333
116.57,0.5006613226,0.3285833333
116.61,0.5,0.3298611111
116.74,0.5,0.3304861111
116.77,0.5,0.331125
116.9,0.5,0.33175
116.94,0.5,0.3323888889
116.97,0.5,0.3330138889
117.01,0.4993386774,0.3336527778
117.04,0.4993386774,0.3349166667
117.07,0.5,0.3368055556
117.11,0.5006613226,0.3387083333
117.14,0.5026553106,0.3406111111
117.17,0.5033266533,0.3425
117.21,0.5046492986,0.3431388889
117.24,0.5066533066,0.3437638889
117.27,0.5086472946,0.3450416667
117.31,0.5099699399,0.3456666667
117.34,0.5106412826,0.3456666667
117.37,0.5126352705,0.3463055556
117.41,0.5139579158,0.3475694444
117.44,0.5159619238,0.3475694444
117.47,0.5172845691,0.3481944444
117.51,0.5186172345,0.3488333333
117.54,0.5192785571,0.3488333333
117.57,0.5199498998,0.3494583333
117.64,0.5206112224,0.3494583333
117.67,0.5212725451,0.3494583333
117.94,0.5219438878,0.3494583333
118.01,0.5232665331,0.3500972222
118.04,0.5239378758,0.3500972222
118.07,0.5245991984,0.3507222222
118.11,0.5252705411,0.3507222222
118.17,0.5259318637,0.3507222222
118.31,0.5265931864,0.3513611111
118.34,0.5272645291,0.3519861111
118.37,0.5285871743,0.3519861111
118.44,0.529258517,0.352625
118.51,0.529258517,0.352625
118.7,0.5299198397,0.352625
118.77,0.5299198397,0.3532638889
66.89,0.4601102204,0.4449722222
66.92,0.4601102204,0.4462361111
66.95,0.4601102204,0.446875
67.02,0.4607715431,0.4475
