time,x,y
36.09,0.4587775551,0.4234722222
36.13,0.4601102204,0.4215694444
36.16,0.4614328657,0.4203055556
36.22,0.4621042084,0.4196666667
36.26,0.4621042084,0.4190416667
36.29,0.4627655311,0.4177777778
36.32,0.4634268537,0.415875
36.36,0.4640981964,0.4146111111
36.39,0.464759519,0.4133472222
36.42,0.464759519,0.4120833333
36.46,0.4654208417,0.4120833333
36.49,0.4654208417,0.4108194444
36.52,0.4654208417,0.4101805556
36.56,0.4654208417,0.4095555556
36.59,0.4654208417,0.4089166667
36.62,0.4654208417,0.4076527778
36.66,0.4654208417,0.4070277778
36.86,0.4660921844,0.4070277778
36.89,0.4660921844,0.4063888889
36.92,0.466753507,0.4063888889
37.52,0.466753507,0.4063888889
37.89,0.4660921844,0.4063888889
38.22,0.4654208417,0.4063888889
38.29,0.464759519,0.4063888889
38.52,0.464759519,0.4063888889
39.52,0.464759519,0.4063888889
40.36,0.4634268537,0.4070277778
40.39,0.4627655311,0.4076527778
40.46,0.4621042084,0.4082916667
40.49,0.4614328657,0.4082916667
40.52,0.4607715431,0.4089166667
40.56,0.4601102204,0.4089166667
40.59,0.4587775551,0.4101805556
40.62,0.4581162325,0.4114444444
40.66,0.4574448898,0.4114444444
40.69,0.4574448898,0.4120833333
40.72,0.4574448898,0.4127083333
40.76,0.4567835671,0.4133472222
40.79,0.4567835671,0.4139722222
40.82,0.4561122244,0.4146111111
40.86,0.4561122244,0.41525
40.89,0.4561122244,0.415875
40.92,0.4554509018,0.4177777778
40.96,0.4554509018,0.4190416667
40.99,0.4554509018,0.4196666667
41.02,0.4554509018,0.4209305556
41.06,0.4554509018,0.4221944444
41.09,0.4554509018,0.4234722222
41.16,0.4554509018,0.4240972222
41.22,0.4554509018,0.4247361111
41.26,0.4554509018,0.4253611111
41.29,0.4554509018,0.426
41.32,0.4554509018,0.426625
41.36,0.4554509018,0.4272638889
41.39,0.4561122244,0.4278888889
41.42,0.4561122244,0.4291527778
41.46,0.4561122244,0.4297916667
41.52,0.4561122244,0.4297916667
41.56,0.4561122244,0.4304305556
41.59,0.4561122244,0.4310555556
41.86,0.4567835671,0.4310555556
41.89,0.4581162325,0.4297916667
41.92,0.4587775551,0.4278888889
41.96,0.4587775551,0.426
41.99,0.4587775551,0.4234722222
42.02,0.4587775551,0.4221944444
42.06,0.4587775551,0.4203055556
42.09,0.4594388778,0.4190416667
42.12,0.4601102204,0.4177777778
42.16,0.4601102204,0.4165138889
42.19,0.4607715431,0.4165138889
42.22,0.4614328657,0.41525
42.26,0.4614328657,0.4139722222
42.29,0.4614328657,0.4133472222
42.32,0.4621042084,0.4114444444
42.36,0.4621042084,0.4108194444
42.39,0.4627655311,0.4101805556
42.42,0.4627655311,0.4095555556
42.46,0.4627655311,0.4082916667
42.49,0.4634268537,0.4076527778
42.52,0.4634268537,0.4076527778
42.69,0.4634268537,0.4070277778
42.86,0.4634268537,0.4063888889
43.52,0.4634268537,0.4063888889
44.26,0.4634268537,0.40575
44.29,0.4634268537,0.405125
44.32,0.4634268537,0.4044861111
44.46,0.4634268537,0.4038611111
44.49,0.4634268537,0.4032222222
44.52,0.4634268537,0.4032222222
45.26,0.4614328657,0.4032222222
45.29,0.4607715431,0.4032222222
45.32,0.4601102204,0.4032222222
45.36,0.4594388778,0.4032222222
45.39,0.4581162325,0.4038611111
45.42,0.4567835671,0.4038611111
45.46,0.4547895792,0.4044861111
45.49,0.4527955912,0.405125
45.52,0.4514629259,0.40575
45.56,0.4508016032,0.4063888889
45.59,0.4494689379,0.4076527778
45.62,0.4488076152,0.4082916667
45.69,0.4481362725,0.4089166667
45.72,0.4481362725,0.4095555556
45.76,0.4474749499,0.4101805556
45.79,0.4468036072,0.4114444444
45.82,0.4461422846,0.4127083333
45.89,0.4454809619,0.4139722222
45.96,0.4454809619,0.4146111111
45.99,0.4448096192,0.41525
46.02,0.4441482966,0.415875
46.06,0.4441482966,0.4165138889
46.09,0.4441482966,0.4171388889
46.12,0.4434869739,0.4177777778
46.22,0.4428156313,0.4184027778
46.29,0.4428156313,0.4190416667
46.32,0.4428156313,0.4196666667
46.36,0.4428156313,0.4203055556
46.39,0.4434869739,0.4209305556
46.42,0.4441482966,0.4221944444
46.46,0.4441482966,0.4234722222
46.49,0.4448096192,0.4240972222
46.52,0.4448096192,0.4240972222
46.56,0.4454809619,0.4240972222
46.66,0.4454809619,0.4247361111
46.69,0.4454809619,0.4253611111
47.52,0.4454809619,0.4253611111
47.92,0.4454809619,0.426
48.52,0.4454809619,0.426
49.52,0.4454809619,0.426
49.86,0.4441482966,0.4247361111
49.89,0.4448096192,0.4215694444
49.92,0.4454809619,0.4190416667
49.96,0.4461422846,0.415875
49.99,0.4468036072,0.4139722222
50.02,0.4468036072,0.4114444444
50.06,0.4468036072,0.4095555556
50.09,0.4468036072,0.4070277778
50.12,0.4468036072,0.4038611111
50.16,0.4468036072,0.4019583333
50.19,0.4474749499,0.3994305556
50.22,0.4474749499,0.3975277778
50.25,0.4481362725,0.395
50.29,0.4481362725,0.3931111111
50.32,0.4488076152,0.3924722222
50.36,0.4488076152,0.3912083333
50.39,0.4488076152,0.3905694444
50.42,0.4488076152,0.3893055556
50.46,0.4488076152,0.3880416667
50.49,0.4488076152,0.3874166667
50.52,0.4488076152,0.3861527778
50.56,0.4481362725,0.3855138889
50.59,0.4468036072,0.38425
50.62,0.4468036072,0.3836111111
50.66,0.4461422846,0.3829861111
50.69,0.4454809619,0.3823472222
50.72,0.4454809619,0.3817222222
50.76,0.4454809619,0.3810833333
51.02,0.4454809619,0.3804583333
51.06,0.4454809619,0.3798194444
51.09,0.4454809619,0.3791944444
51.19,0.4454809619,0.3785555556
51.22,0.4454809619,0.3779305556
51.26,0.4454809619,0.3772916667
51.32,0.4448096192,0.3772916667
51.36,0.4448096192,0.3760277778
51.42,0.4441482966,0.3760277778
51.46,0.4441482966,0.3747638889
51.49,0.4434869739,0.374125
51.52,0.4434869739,0.3735
51.66,0.4428156313,0.3735
51.79,0.4428156313,0.3728611111
51.82,0.4428156313,0.3722361111
52.52,0.4428156313,0.3722361111
52.99,0.4428156313,0.3715972222
53.02,0.4428156313,0.3709722222
53.12,0.4434869739,0.3703333333
53.16,0.4441482966,0.3697083333
53.52,0.4441482966,0.3690694444
54.06,0.4441482966,0.3684444444
54.09,0.4448096192,0.3684444444
54.16,0.4454809619,0.3684444444
54.22,0.4454809619,0.3678055556
54.29,0.4461422846,0.3671666667
54.52,0.4461422846,0.3671666667
54.89,0.4468036072,0.3671666667
55.25,0.4468036072,0.3665416667
55.52,0.4468036072,0.3665416667
56.39,0.4468036072,0.3671666667
56.42,0.4454809619,0.3690694444
56.45,0.4441482966,0.3703333333
56.49,0.4428156313,0.3722361111
56.52,0.441492986,0.3735
56.55,0.4408216433,0.3753888889
56.59,0.439498998,0.3785555556
56.62,0.439498998,0.3804583333
56.65,0.439498998,0.3823472222
56.69,0.439498998,0.3848888889
56.72,0.4388276553,0.3874166667
56.75,0.4388276553,0.3893055556
56.79,0.4381663327,0.3918472222
56.82,0.43750501,0.3956388889
56.85,0.4368336673,0.3987916667
56.89,0.4361723447,0.4013333333
56.92,0.4341783567,0.405125
56.96,0.433507014,0.4076527778
56.99,0.4328456914,0.4101805556
57.02,0.4328456914,0.4120833333
57.05,0.4328456914,0.4139722222
57.09,0.4328456914,0.4165138889
57.12,0.433507014,0.4196666667
57.15,0.433507014,0.4215694444
